,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,host_is_superhost,property_type,bedrooms,beds,guests_included,review_scores_rating,instant_bookable,bathrooms,security_deposit,cleaning_fee,len_amenities
4452,32922255,Master bedroom in White Haven condominium,29636499,Teddy,Central Region,Queenstown,1.2905,103.77628,Private room,63,1,3,0.21,1,0,f,Condominium,1.0,1.0,1,100.0,t,1.0,1400.0,30.0,13
4453,32922262,Superb & Comfy 2BR 5 mins from Aljunied MRT,66406177,Jay,Central Region,Geylang,1.31962,103.88195999999999,Entire home/apt,136,3,0,0.0,335,54,t,Condominium,2.0,2.0,4,0.0,f,1.0,0.0,50.0,33
4454,32922416,Luxurious CBD 1BR with sea view,66406177,Jay,Central Region,Downtown Core,1.27547,103.84514,Entire home/apt,173,3,1,0.17,335,62,t,Condominium,1.0,1.0,2,100.0,f,1.0,0.0,50.0,34
4455,32922602,Leisure 1BR APT 5 mins from Tg Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27493,103.84495,Entire home/apt,151,3,1,0.07,335,0,t,Condominium,1.0,1.0,2,100.0,f,1.0,0.0,50.0,34
4456,32946375,Citylights @ Live in the city center 市中心公寓,171083434,Guoqi,Central Region,Kallang,1.30864,103.86215,Entire home/apt,180,2,6,0.39,1,0,f,Apartment,2.0,2.0,1,87.0,t,1.0,200.0,0.0,37
4457,32947749,PRIME 1-Bedroom apartment~Robertson Quay,21033748,David,Central Region,River Valley,1.29336,103.83824,Entire home/apt,130,4,7,0.45,1,0,t,Apartment,1.0,1.0,2,97.0,f,1.5,150.0,50.0,23
4458,32949187,BRAND NEW Window Rm1 @ tiong bahru heritage,2413412,Kaurus,Central Region,Bukit Merah,1.2843799999999999,103.83383,Private room,57,18,1,0.19,138,326,f,Apartment,1.0,1.0,1,100.0,f,2.0,0.0,15.0,27
4459,32949544,prewar Tiong Bahru NEW Window *Rm1 near SGH,97878860,Chelsey,Central Region,Bukit Merah,1.2841200000000002,103.83408,Private room,57,18,1,0.07,81,0,f,Apartment,1.0,1.0,1,100.0,t,2.0,0.0,15.0,25
4460,32965614,♥♥♥ Town house @ Novena 3BR (btk),31464513,Darcy,Central Region,Novena,1.32629,103.85036,Hotel room,307,28,1,0.06,95,48,f,Serviced apartment,3.0,3.0,5,100.0,t,2.0,200.0,35.0,23
4462,32973328,Rivergate Room Let,76957148,Suyin,Central Region,River Valley,1.29314,103.83703,Private room,101,120,0,0.0,1,365,f,Condominium,1.0,1.0,1,0.0,t,1.5,1000.0,0.0,15
4463,32973740,Beautiful room with private bathroom-near beach!,69293607,Mia,Central Region,Marine Parade,1.29844,103.88645,Private room,68,10,7,0.73,1,0,t,Condominium,1.0,1.0,1,100.0,f,1.5,300.0,25.0,25
4464,32991081,"Near Sentosa, NUS, Vivo city",248299725,Elaine,Central Region,Bukit Merah,1.28092,103.80953000000001,Private room,79,10,0,0.0,1,0,f,House,1.0,1.0,1,0.0,t,1.0,0.0,0.0,8
4465,32995040,"En-suit, Female only, 3mins to MRT, Rooftop Pool",21747384,Simone,Central Region,Bukit Merah,1.29162,103.81924000000001,Private room,63,2,3,0.19,1,0,f,Guest suite,1.0,1.0,1,80.0,f,1.0,0.0,0.0,22
4466,32998726,"Shared Room,Near Buona Vista Mrt Station.",172050041,Rj,Central Region,Queenstown,1.3077299999999998,103.78992,Shared room,20,1,5,0.55,1,0,f,Apartment,1.0,1.0,1,70.0,t,1.5,0.0,10.0,33
4467,33003533,1960s singlebed Window Rm @ lavender bugis,8948251,Joey,Central Region,Kallang,1.31039,103.86137,Private room,50,18,1,0.16,106,364,f,Apartment,1.0,1.0,1,100.0,t,3.0,0.0,15.0,30
4468,33024658,"1 Bedroom Apartment near CBD (Alexis, Queenstown)",151196270,Hmlet,Central Region,Queenstown,1.2903799999999999,103.80686,Hotel room,120,89,0,0.0,16,363,f,Serviced apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,22
4469,33024849,☀☀2BR Spacious & Clean @Balestier MZ1,209913841,Richards,Central Region,Novena,1.3213,103.85171,Hotel room,197,7,0,0.0,149,0,f,Serviced apartment,2.0,2.0,4,0.0,t,2.0,250.0,30.0,28
4470,33025140,☺2BR WIFI POOL GYM @Zhong Shan Mall,209913841,Richards,Central Region,Novena,1.32782,103.84899999999999,Hotel room,180,14,0,0.0,149,0,f,Serviced apartment,2.0,2.0,2,0.0,f,2.0,250.0,30.0,30
4471,33025145,"☀☀2BR WIFI, POOL, GYM @ Balestier ZSM4",209913841,Richards,Central Region,Novena,1.3262399999999999,103.84876,Entire home/apt,198,5,0,0.0,149,53,f,Condominium,2.0,1.0,4,0.0,t,2.0,250.0,35.0,26
4472,33025220,1 Bedroom Serviced apartment near Queenstown MRT,151196270,Hmlet,Central Region,Queenstown,1.2909899999999999,103.80711,Hotel room,120,89,0,0.0,16,363,f,Serviced apartment,1.0,1.0,1,0.0,f,1.0,0.0,0.0,22
4473,33025531,"Private Studio w/ Kitchen near CBD, MRT, Food,Shop",55611829,Christine,Central Region,Outram,1.28156,103.84515999999999,Entire home/apt,224,2,26,2.19,9,73,f,Apartment,1.0,1.0,1,96.0,f,1.0,200.0,50.0,16
4474,33026305,Studio Up to 4pax close to Food Hub/near CBD,55611829,Christine,Central Region,Outram,1.2816299999999998,103.84685999999999,Entire home/apt,224,2,13,0.87,9,60,f,Apartment,1.0,1.0,2,80.0,f,1.0,200.0,50.0,12
4475,33028118,Beautiful Beautiful 2BR -1min to Queenstown MRT,248584755,Ria,Central Region,Queenstown,1.2966799999999998,103.8065,Entire home/apt,185,5,0,0.0,1,0,f,Condominium,2.0,2.0,1,0.0,t,2.0,0.0,0.0,12
4476,33028120,Modern 2 Bedder at Queenstown,170363471,Bellarina,Central Region,Queenstown,1.29483,103.80713,Entire home/apt,185,5,0,0.0,1,0,f,Condominium,2.0,2.0,1,0.0,f,2.0,0.0,0.0,12
4477,33028364,Single Bed in 10-Bed Mixed Dormitory Room,97950106,Rucksack Inn,Central Region,Kallang,1.3141100000000001,103.85977,Shared room,25,1,0,0.0,3,179,f,Bed and breakfast,1.0,1.0,1,0.0,f,21.0,0.0,0.0,14
4478,33028621,2BR Medical Recovery Apt @Farrer Park Hospital,201034613,Marcelo,Central Region,Kallang,1.31387,103.85278000000001,Entire home/apt,190,14,0,0.0,54,365,f,Condominium,2.0,2.0,4,0.0,f,1.0,250.0,30.0,17
4479,33029085,Female Pod,97950106,Rucksack Inn,Central Region,Kallang,1.31489,103.85983,Shared room,26,1,0,0.0,3,179,f,Bed and breakfast,1.0,1.0,1,0.0,f,21.0,0.0,0.0,14
4480,33029335,Standard Double Room (Shared Bathroom),97950106,Rucksack Inn,Central Region,Kallang,1.3151,103.86084,Private room,101,1,0,0.0,3,180,f,Bed and breakfast,1.0,1.0,1,0.0,f,4.0,0.0,0.0,14
4481,33029341,1BR Mins walk to Fort Canning MRT & Clark Quay,201034613,Marcelo,Central Region,Singapore River,1.29292,103.84195,Entire home/apt,150,20,0,0.0,54,365,f,Condominium,1.0,1.0,2,0.0,f,1.0,250.0,30.0,21
4482,33047128,Leisure 1 BR Apartment near Tanjong Pagar MRT(CBD),151196270,Hmlet,Central Region,Downtown Core,1.2735,103.84546999999999,Hotel room,165,89,0,0.0,16,1,f,Serviced apartment,1.0,1.0,1,0.0,f,1.0,2000.0,0.0,14
4483,33050985,S - BEAUTIFUL CHIC 3 BEDROOM APT,239242652,Shasha,Central Region,Bukit Merah,1.28431,103.83306,Entire home/apt,210,30,6,0.46,2,192,f,Apartment,3.0,3.0,4,100.0,t,1.0,140.0,28.0,22
4484,33055288,Affordable Studio in Shophouse along Havelock Road,230280001,Stacy,Central Region,Bukit Merah,1.28844,103.82918000000001,Entire home/apt,98,3,6,0.43,18,89,f,Apartment,0.0,1.0,2,90.0,f,1.0,250.0,68.0,10
4485,33057988,Spacious Studio in Shophouse Along Havelock Rd,230280001,Stacy,Central Region,Bukit Merah,1.28898,103.82767,Entire home/apt,98,5,6,0.43,18,89,f,Apartment,0.0,1.0,2,83.0,f,1.0,250.0,68.0,10
4489,33076582,Hippy heritage new window *room1 (tiong bahru),8948251,Joey,Central Region,Bukit Merah,1.28404,103.83408,Private room,57,18,2,0.19,106,325,f,Apartment,1.0,1.0,1,100.0,t,2.0,0.0,15.0,27
4490,33079291,1 BR Apartment at CBD with epic view from Balcony,151196270,Hmlet,Central Region,Downtown Core,1.27352,103.84679,Entire home/apt,165,89,0,0.0,16,363,f,Condominium,1.0,1.0,1,0.0,f,1.0,2000.0,0.0,14
4491,33079450,Studio Apt with amazing view in heart of city CBD,151196270,Hmlet,Central Region,Downtown Core,1.27356,103.8455,Entire home/apt,145,89,0,0.0,16,363,f,Serviced apartment,0.0,1.0,1,0.0,f,1.0,2000.0,0.0,14
4492,33079469,Hippy heritage New Balcony Window R1 (tiong bahru),8948251,Joey,Central Region,Bukit Merah,1.28451,103.83381,Private room,57,18,0,0.0,106,1,f,Apartment,1.0,1.0,1,0.0,t,2.0,0.0,15.0,27
4493,33079559,"Master Room with Balcony in CBD, Tanjong Pagar",151196270,Hmlet,Central Region,Downtown Core,1.27369,103.84579000000001,Private room,105,89,0,0.0,16,363,f,Condominium,1.0,1.0,1,0.0,f,1.0,1000.0,0.0,13
4494,33079656,"Private Room with stunning view near CBD, Downtown",151196270,Hmlet,Central Region,Downtown Core,1.27331,103.84573,Private room,75,89,0,0.0,16,363,f,Condominium,1.0,1.0,1,0.0,f,1.0,1000.0,0.0,13
4495,33081007,A neat studio in a new condominium,215890913,Vanessa,West Region,Clementi,1.31558,103.75791,Entire home/apt,145,1,0,0.0,2,0,f,Condominium,0.0,1.0,1,0.0,f,1.0,0.0,0.0,14
4496,33081780,Highfloor FullBathroom attached92 @ Chinatown/CBD,201775246,Hillary,Central Region,Outram,1.28478,103.84374,Private room,59,90,0,0.0,62,357,f,Apartment,1.0,1.0,1,0.0,t,1.0,0.0,20.0,28
4497,33083022,❀1BR @ Balestier Jalan Rajah,8492007,Logan,Central Region,Novena,1.32829,103.84735,Hotel room,148,5,3,0.23,117,192,f,Serviced apartment,1.0,1.0,2,40.0,t,1.0,0.0,20.0,25
4499,33085362,"24hr self-check Balcony Qbed *Rm, 5min city center",201775246,Hillary,Central Region,Kallang,1.3104,103.86166,Private room,50,18,1,0.16,62,0,f,Apartment,1.0,1.0,1,60.0,t,3.0,0.0,15.0,28
4500,33086213,Ensuite Master4 bedroom @ heritage apmt,97878860,Chelsey,Central Region,Kallang,1.3119999999999998,103.85874,Private room,54,18,0,0.0,81,365,f,Apartment,1.0,1.0,1,0.0,t,1.0,0.0,20.0,26
4501,33087310,"Just inside CBD , Studio Apartment - Downtown Line",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28146,103.85181,Entire home/apt,136,90,0,0.0,45,365,f,Condominium,1.0,1.0,1,0.0,f,1.5,0.0,0.0,22
4502,33091874,Ananya’s house,225030682,Anup,Central Region,Bukit Merah,1.2873299999999999,103.80854000000001,Private room,60,1,27,1.78,1,8,f,Apartment,1.0,1.0,1,92.0,t,1.0,0.0,0.0,13
4503,33098686,Tiong bahru Heritage Balcony window *Rm1 near SGH,201775246,Hillary,Central Region,Bukit Merah,1.28405,103.83417,Private room,57,18,3,0.54,62,326,f,Apartment,1.0,1.0,1,100.0,t,2.0,0.0,15.0,25
4504,33102270,150 sq ft room near city with attached bathroom,18976840,Charles,Central Region,Geylang,1.31433,103.90381,Private room,50,180,0,0.0,1,181,f,House,1.0,1.0,1,0.0,t,1.0,0.0,0.0,7
4505,33108041,"[A] 2BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32205,103.86531,Entire home/apt,240,4,47,3.05,14,78,t,Condominium,2.0,2.0,3,96.0,t,2.0,300.0,100.0,21
4506,33110734,"[E] 2BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32371,103.86561,Entire home/apt,240,5,38,2.5,14,0,t,Condominium,2.0,2.0,3,99.0,t,2.0,300.0,100.0,19
4507,33111029,"[D] 2BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32429,103.86561,Entire home/apt,240,5,40,2.67,14,142,t,Condominium,2.0,2.0,3,98.0,t,2.0,300.0,100.0,19
4508,33111200,"[C] 2BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.3242200000000002,103.86401,Entire home/apt,240,5,33,2.14,14,172,t,Condominium,2.0,2.0,3,99.0,t,2.0,300.0,100.0,19
4509,33111278,"[B] 2BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32215,103.86607,Entire home/apt,240,5,40,2.6,14,137,t,Condominium,2.0,2.0,3,95.0,t,2.0,300.0,100.0,19
4510,33111387,"[C] 3BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32276,103.86404,Entire home/apt,280,5,50,3.28,14,136,t,Condominium,3.0,3.0,4,95.0,t,2.0,300.0,100.0,19
4511,33111749,"[B] 3BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.3220299999999998,103.86391,Entire home/apt,280,5,43,2.84,14,151,t,Condominium,3.0,3.0,4,97.0,t,2.0,300.0,100.0,20
4512,33111805,"[D] 3BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32433,103.86463,Entire home/apt,280,5,54,3.54,14,139,t,Condominium,3.0,3.0,4,99.0,t,2.0,300.0,100.0,19
4513,33111884,"[E] 3BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.3220399999999999,103.86444,Entire home/apt,280,5,47,3.09,14,164,t,Condominium,3.0,3.0,4,96.0,t,2.0,300.0,100.0,19
4514,33112080,"[B] 4BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32257,103.86478000000001,Entire home/apt,361,5,48,3.16,14,163,t,Condominium,4.0,4.0,5,100.0,t,3.0,300.0,150.0,19
4515,33112577,"[A] 4BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32281,103.86474,Entire home/apt,361,5,45,2.97,14,152,t,Condominium,4.0,4.0,5,98.0,t,3.0,300.0,150.0,19
4516,33112617,"[C] 4BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32344,103.86451,Entire home/apt,361,5,52,3.41,14,164,t,Condominium,4.0,4.0,5,97.0,t,3.0,300.0,150.0,19
4517,33112624,"[D] 5BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.3221,103.86565,Entire home/apt,361,5,50,3.28,14,162,t,Condominium,5.0,5.0,5,96.0,t,3.0,300.0,150.0,19
4518,33112676,"[E] 5BR Free Parking & Wifi, CBD Fringe",248196938,Mr. J,Central Region,Kallang,1.32388,103.86456,Entire home/apt,360,5,43,2.83,14,0,t,Condominium,5.0,5.0,5,97.0,t,3.0,300.0,150.0,19
4519,33119907,prewar Tiong Bahru NEW Balcony window Rm1 near SGH,97878860,Chelsey,Central Region,Bukit Merah,1.2842799999999999,103.83395,Private room,57,18,0,0.0,81,326,f,Apartment,1.0,2.0,1,0.0,t,2.0,0.0,15.0,25
4520,33145663,"2BR * Near Jurong East MRT, Famous with Expat*",152267975,Ray,West Region,Jurong East,1.33441,103.74185,Entire home/apt,180,3,0,0.0,13,0,f,Condominium,2.0,2.0,1,0.0,f,1.0,0.0,0.0,13
4521,33145880,Stylish Apartment near Jurong East MRT,152267975,Ray,West Region,Jurong East,1.33588,103.74204,Entire home/apt,180,5,0,0.0,13,0,f,Condominium,2.0,2.0,1,0.0,f,1.0,0.0,0.0,20
4523,33155188,"24hr self-checkin Queenbed Rm1, 5min city center",201775246,Hillary,Central Region,Kallang,1.31023,103.86146,Private room,59,18,0,0.0,62,357,f,Apartment,1.0,1.0,1,0.0,t,3.0,0.0,15.0,28
4525,33172664,Newly Renovated Full Furnish Modern Studio-CBD,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28006,103.85370999999999,Entire home/apt,113,90,0,0.0,45,365,f,Condominium,0.0,1.0,1,0.0,f,1.0,0.0,0.0,24
4526,33174583,❀❀Amazing Spacious 2 Bedroom Unit @ Ochard RVP1A,8492007,Logan,Central Region,River Valley,1.2948899999999999,103.84196,Entire home/apt,150,10,0,0.0,117,69,f,Serviced apartment,2.0,2.0,2,0.0,f,1.0,0.0,20.0,18
4528,33199451,Female only-Windy High Floor Modern Lil' Apartment,2836231,Hervie,Central Region,Kallang,1.3281100000000001,103.86288,Private room,59,7,1,0.07,1,172,f,Condominium,1.0,1.0,1,100.0,f,1.0,200.0,35.0,28
4529,33200889,Sea View Studio @ CBD District,183618288,Jimmy,Central Region,Downtown Core,1.27668,103.85016999999999,Entire home/apt,205,30,0,0.0,23,52,f,House,0.0,1.0,1,0.0,t,1.0,300.0,70.0,12
4530,33201295,"2BR Beautiful Apt w Pool, Gym, WIFI @ Balestier",201034613,Marcelo,Central Region,Novena,1.32469,103.84983000000001,Entire home/apt,170,20,0,0.0,54,365,f,Condominium,2.0,2.0,4,0.0,f,1.0,200.0,30.0,25
4531,33204190,☀ SPACIOUS & MODERN 3BR w/ QUEEN BED FR STAY ☀,219550151,Ray,Central Region,Novena,1.32883,103.84324000000001,Entire home/apt,278,7,0,0.0,103,365,f,Condominium,3.0,3.0,3,0.0,f,3.0,0.0,20.0,16
4532,33205621,"2BR Beautiful Apt, WIFI, POOL, GYM",201034613,Marcelo,Central Region,Kallang,1.32081,103.86327,Entire home/apt,200,15,0,0.0,54,365,f,Condominium,2.0,2.0,4,0.0,f,2.0,250.0,30.0,21
4535,33216747,2019March NEW Window Rm1 @ tiong bahru heritage,2413412,Kaurus,Central Region,Bukit Merah,1.28436,103.83391999999999,Private room,57,18,0,0.0,138,326,f,Apartment,1.0,1.0,1,0.0,t,2.0,0.0,15.0,27
4536,33232136,Cozy Spacious Attic 1 BR in Chinatown!,55611829,Christine,Central Region,Outram,1.28173,103.84536,Entire home/apt,224,2,21,1.4,9,84,f,Apartment,1.0,1.0,1,91.0,f,1.0,200.0,50.0,12
4537,33233259,Cosy Studio Apartment @ Robertson Quay,99033830,Estelle,Central Region,River Valley,1.29275,103.83864,Entire home/apt,219,7,2,0.14,1,362,f,House,1.0,0.0,1,100.0,t,1.5,0.0,50.0,31
4538,33234851,"1BR Beautiful Unit with WIFI, POOL, GYM",201034613,Marcelo,Central Region,Rochor,1.3003799999999999,103.84716,Entire home/apt,130,18,0,0.0,54,365,f,Apartment,1.0,1.0,2,0.0,f,1.0,200.0,30.0,20
4539,33238214,PRIVATE ROOM AT RIVER VALLEY CONDO,123019323,Guillermo,Central Region,Tanglin,1.29873,103.82808,Private room,52,90,0,0.0,1,91,f,Condominium,1.0,1.0,1,0.0,t,1.0,0.0,0.0,18
4540,33244499,Private room & bath beside train. Newly renovated.,250308470,Ky,West Region,Bukit Panjang,1.37791,103.76626,Private room,55,5,13,0.91,1,150,f,Apartment,1.0,2.0,1,92.0,f,1.5,0.0,55.0,12
4541,33263231,Stunning one bdrm place minutes from Orchard Rd,250470456,Jon,Central Region,Novena,1.31413,103.84,Entire home/apt,175,1,1,0.16,1,0,f,Apartment,1.0,1.0,1,100.0,t,1.0,0.0,0.0,22
4543,33320480,☀ HUGE & MODERN 2BR w/ QUEEN SIZE BED FOR STAY ☀,219550151,Ray,Central Region,Kallang,1.32174,103.86343000000001,Entire home/apt,199,7,3,0.21,103,180,f,Apartment,2.0,2.0,3,53.0,f,2.0,0.0,20.0,16
4544,33321325,☀ CLEAN AND SPACIOUS 3BR w/ QUEEN BEDS FOR STAY ☀,219550151,Ray,Central Region,Kallang,1.3219100000000001,103.86395999999999,Entire home/apt,288,7,2,0.15,103,180,f,Apartment,3.0,3.0,3,0.0,f,3.0,0.0,20.0,17
4545,33322072,Cozy ensuite masterroom at Balestier road,76477483,Laura,Central Region,Novena,1.32406,103.84921,Private room,55,6,0,0.0,1,89,f,Townhouse,1.0,1.0,1,0.0,f,1.0,150.0,15.0,16
4546,33330793,Downtown Queenbed Room3 @ Chinatown,97878860,Chelsey,Central Region,Outram,1.2831299999999999,103.84218,Private room,59,90,1,0.07,81,363,f,Apartment,1.0,1.0,1,60.0,t,2.0,0.0,15.0,27
4547,33333443,Beautiful 1BR Suite in Chinatown above MRT (#64),107501827,Mich,Central Region,Outram,1.28152,103.8399,Entire home/apt,240,3,1,0.36,9,0,t,Condominium,1.0,1.0,2,100.0,t,1.0,250.0,60.0,38
4548,33333684,Central 1BR Suite in Chinatown/CBD above MRT (#65),20870482,Win,Central Region,Outram,1.2800200000000002,103.84026999999999,Entire home/apt,240,3,4,0.31,10,0,t,Condominium,1.0,1.0,2,100.0,t,1.5,250.0,60.0,41
4549,33347361,Cosy 1BR apt in CBD 5min to Tanjong Pagar Mrt,66406177,Jay,Central Region,Downtown Core,1.2756100000000001,103.84362,Entire home/apt,152,3,2,0.18,335,44,t,Condominium,1.0,1.0,2,100.0,f,1.0,0.0,50.0,24
4550,33349552,Cozy Studio Apartment with huge Balcony in City,151196270,Hmlet,Central Region,Downtown Core,1.27376,103.84684,Entire home/apt,145,89,0,0.0,16,1,f,Serviced apartment,0.0,1.0,1,0.0,f,1.0,2000.0,0.0,15
4551,33349733,"Studio Serviced Apartment in CBD, Tanjong Pagar",151196270,Hmlet,Central Region,Downtown Core,1.27512,103.84576,Entire home/apt,145,89,0,0.0,16,363,f,Condominium,0.0,1.0,1,0.0,f,1.0,2000.0,0.0,15
4552,33353267,Private Room 1 @ Assemblage 362 Holland Road,218507225,Assemblage,Central Region,Bukit Timah,1.31282,103.79644,Private room,45,7,1,0.1,9,348,f,Hostel,1.0,1.0,1,0.0,t,1.0,0.0,20.0,9
4553,33376051,☀ CLEAN AND SPACIOUS 3BR w/ QUEEN BEDS FOR STAY ☀,219550151,Ray,Central Region,Geylang,1.31276,103.88776,Entire home/apt,208,3,1,0.1,103,0,f,Apartment,3.0,3.0,3,0.0,f,3.0,0.0,20.0,26
4554,33376230,☀ CLEAN AND SPACIOUS 3BR w/ QUEEN BEDS FOR STAY ☀,219550151,Ray,Central Region,Geylang,1.31284,103.88824,Entire home/apt,208,3,1,0.07,103,0,f,Apartment,3.0,3.0,3,100.0,f,3.0,0.0,20.0,23
4555,33378659,Private room walk to NUS Biopolis Buona Vista MRT,28788520,Terence,Central Region,Queenstown,1.3062799999999999,103.78515,Private room,50,90,1,0.37,2,364,f,Condominium,1.0,1.0,1,100.0,f,1.5,0.0,0.0,23
4556,33388955,Spacious 1 Br very close to MRT,42295661,Bella,Central Region,Rochor,1.3098299999999998,103.85372,Entire home/apt,136,1,39,3.24,8,262,f,Apartment,1.0,2.0,2,96.0,t,1.5,138.0,45.0,26
4557,33394388,Novena area city centre designer condo rooms,251575641,Moment,Central Region,Novena,1.3153299999999999,103.84571,Private room,105,90,0,0.0,1,365,f,Condominium,2.0,3.0,2,0.0,t,3.5,501.0,100.0,27
4558,33405725,☀ CLEAN AND SPACIOUS 3BR w/ QUEEN BEDS FOR STAY ☀,219550151,Ray,Central Region,Geylang,1.31311,103.88861999999999,Entire home/apt,248,3,3,0.26,103,180,f,Apartment,3.0,3.0,3,90.0,f,3.0,0.0,20.0,23
4559,33410537,Rustic energetic bedroom near airport,15425007,Daniela,East Region,Bedok,1.32514,103.9436,Private room,75,1,8,0.54,1,0,f,Apartment,1.0,4.0,2,90.0,f,1.0,0.0,15.0,15
4560,33412537,❀❀Amazing Spacious 2 Bedroom Apt Unit @ Central GE,8492007,Logan,Central Region,Geylang,1.31192,103.88556,Hotel room,229,3,0,0.0,117,1,f,Serviced apartment,2.0,2.0,3,0.0,t,1.0,0.0,20.0,32
4561,33412662,✪✪Amazing Spacious 2 Bedroom Apt Unit @ Central GE,8492007,Logan,Central Region,Geylang,1.3118,103.88535,Entire home/apt,228,14,0,0.0,117,365,f,Serviced apartment,2.0,3.0,3,0.0,f,1.5,200.0,20.0,32
4562,33413564,Private Central Room Outram Park Near Chinatown.3,82725172,Mike,Central Region,Bukit Merah,1.27419,103.83431,Private room,89,2,4,0.3,10,365,f,Apartment,1.0,2.0,2,75.0,f,1.0,0.0,10.0,11
4563,33431900,"☀☀2BR WIFI, POOL, GYM , 10Mins to Dakota MRT",209913841,Richards,Central Region,Geylang,1.31303,103.88714,Entire home/apt,200,20,1,0.12,149,340,f,Condominium,2.0,2.0,4,80.0,t,1.0,250.0,30.0,28
4565,33434747,Inviting & Cozy 1BR APT nearby Tg Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27454,103.84505,Entire home/apt,160,3,0,0.0,335,63,t,Condominium,1.0,1.0,2,0.0,f,1.0,0.0,50.0,35
4566,33435971,2BR Beautiful Apt Near Novena @Balestier,209913841,Richards,Central Region,Novena,1.32475,103.8489,Entire home/apt,188,15,0,0.0,149,0,f,Condominium,2.0,2.0,4,0.0,f,1.0,200.0,35.0,28
4567,33436577,"Metropolitan living-2stop 2Orchard, MBS/RWS 15mins",251899721,Berto,Central Region,Tanglin,1.29572,103.82672,Entire home/apt,124,21,24,1.66,1,91,f,Condominium,1.0,1.0,2,94.0,f,1.0,200.0,40.0,35
4568,33437497,As good as a holiday home in BALI,21475020,Carrie,East Region,Bedok,1.31415,103.93488,Private room,79,2,1,0.07,1,0,f,Condominium,1.0,1.0,1,100.0,f,1.0,500.0,35.0,18
4569,33438181,"1BR Apt w/ WIFI, GYM, POOL Near Purple Line MRT!",209913841,Richards,Central Region,Newton,1.30531,103.84734,Entire home/apt,124,15,1,0.18,149,365,f,Condominium,1.0,1.0,2,100.0,f,1.0,200.0,30.0,29
4570,33440360,"3BR Beautiful Apt w Pool, WIFI, GYM, 5mins to MRT!",201034613,Marcelo,Central Region,Kallang,1.32092,103.8649,Entire home/apt,288,20,0,0.0,54,365,f,Condominium,3.0,3.0,6,0.0,f,2.0,250.0,30.0,20
